channel_subscribers,title_word_count,title_char_count,title_upper_ratio,title_has_question,title_has_exclamation,publish_dayofweek,publish_hour,is_weekend,is_prime_time,view_count_log1p,like_count_log1p,comment_count_log1p,channel_subscribers_log1p,duration_seconds_log1p,daily_avg_views_log1p,views_per_subscriber,daily_views_per_subscriber,channel_efficiency,recency_score,prime_time_distance,daily_views_vs_category,title_trend_kw,title_hype_kw,title_kw_count,category_1,category_2,category_10,category_17,category_19,category_20,category_22,category_24,category_25,category_26,category_27,category_28,category_29,is_popular
7210,12,82,0.10975609756097561,0,0,4,9,0,0,5.170483995038151,1.6094379124341003,0.0,8.88336291691676,7.410347097821024,0.07577742162326297,0.024268478713077243,1.0916994472819272e-05,310.7632228007673,0.0004496402877697842,10,0.00010313570034316263,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0
2770,13,94,0.0,1,0,4,15,0,0,3.9889840465642745,0.6931471805599453,0.0,7.9269635448629785,4.110873864173311,0.04552095466902387,0.01912666907253699,1.6807266320331274e-05,505.89261744966444,0.000877963125548727,4,3.1760962752530775e-05,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
482,12,99,0.1111111111111111,0,0,3,7,0,0,4.672828834461906,1.6094379124341003,0.0,6.180016653652572,7.537962659768208,0.06939956843555183,0.2194616977225673,0.00014878759167631682,466.8095238095238,0.0006775067750677507,12,8.321684174505197e-05,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
10400,16,98,0.11224489795918367,0,0,4,5,0,0,5.568344503761097,1.0986122886681098,0.0,9.249657234353133,4.0943445622221,0.43421452139415023,0.02509374098644361,5.227862705509085e-05,392.30210772833726,0.002079002079002079,14,0.0007123766993595714,0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,0
198000,15,93,0.11827956989247312,0,0,6,11,1,0,11.337285536299985,7.637234388789473,5.3471075307174685,12.19602736016897,6.646390514847729,6.542924379168457,0.42368977934454877,0.0035015684243351135,70517.31860036832,0.00819672131147541,8,0.47281369999971506,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2120000,12,72,0.08333333333333333,0,0,4,14,0,0,13.868544087264308,8.842604480678025,7.273092595999522,14.566927118346197,6.274762021241939,8.039919908031964,0.4973884446280922,0.001462907190082624,70506.58891928864,0.002932551319648094,5,2.1150122697076967,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
148000,12,82,0.18292682926829268,0,0,3,11,0,0,8.582418976333944,5.641907070938114,3.2188758248682006,11.904974309480183,6.602587892189336,4.0357144777706955,0.036053810447226706,0.00037556052549194487,68495.22747952685,0.010309278350515464,8,0.03790571027273188,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2120000,13,77,0.09090909090909091,0,0,3,21,0,1,14.081659191128596,9.902036500268814,8.292798858200374,14.566927118346197,7.782807262839695,8.250037230481688,0.6155317851265164,0.0018050785487581128,70506.58891928864,0.0029239766081871343,2,2.609709832784366,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
148000,16,96,0.20833333333333334,0,0,6,11,1,0,9.722744748855389,6.507277712385012,4.219507705176107,11.904974309480183,6.601230118728877,4.7753288721702605,0.11278302173633963,0.0007942466319460536,68495.22747952685,0.006993006993006993,8,0.08016412980625132,1,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,0
609000,10,54,0.037037037037037035,1,0,5,16,1,0,13.16519870381108,9.362374527831681,6.400257445308821,13.31957518872681,3.2188758248682006,6.248436914185288,0.8569476897410677,0.00084762382763706,2101694.443636364,0.0009881422924901185,3,0.35203124648750744,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
527000,6,31,0.1935483870967742,0,1,6,20,1,1,11.130302477860688,7.772752716468742,5.049856007249537,13.174957725054906,6.555356891810665,5.918046136483156,0.12942290432086467,0.0007033853495699166,165641.46325878595,0.005405405405405406,1,0.2527928630658318,1,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,1
148000,12,73,0.1643835616438356,0,0,6,15,1,0,9.276128112514186,6.300785794663244,3.912023005428146,11.904974309480183,6.646390514847729,4.435919087383549,0.07215491787217654,0.0005637102958763792,68495.22747952685,0.007751937984496124,4,0.056895860195254465,1,1,3,False,False,False,False,False,False,False,False,False,False,False,True,False,0
2810000,10,63,0.15873015873015872,0,0,0,1,0,0,13.255871019746817,9.538420349034803,5.983936280687191,14.848695397181752,3.6109179126442243,6.914741382614171,0.20335010556935745,0.0003580107492418265,45641.43840810199,0.0017574692442882249,18,0.7077714067575812,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
794000,9,40,0.2,0,0,5,20,1,1,13.748420517802108,9.690356211348643,7.7702232041587855,13.584839999674324,6.714170529909472,9.670945096695135,1.1777189197494713,0.019961337622872395,392683.1218961625,0.016666666666666666,1,10.808632246527882,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
9530000,16,95,0.16842105263157894,0,0,0,13,0,0,10.182330676320705,3.7376696182833684,3.4339872044851463,16.069955380562174,5.497168225293202,5.742852346870966,0.002773451965010287,3.262884664717985e-05,67594.95752872233,0.011627906976744186,6,0.21876867760948573,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
637000,10,68,0.23529411764705882,1,1,4,14,0,0,12.739180173584801,9.732877151670184,7.232010331664759,13.364526504411781,7.13966033596492,8.344965702852843,0.5350745132268239,0.00660585818798548,283974.245804541,0.012195121951219513,5,2.869653174854518,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
9530000,17,91,0.15384615384615385,0,0,0,17,0,1,12.020122513412202,7.498869733976931,6.586171654854675,16.069955380562174,5.863631175598097,7.577976961155895,0.01742518180218449,0.00020500213884922931,67594.95752872233,0.011627906976744186,2,1.3744907170060316,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
98200,11,57,0.40350877192982454,0,0,5,13,1,0,12.433797685777979,7.614312146452,4.787491742782046,11.494771677590096,8.084562415235304,7.106737435807952,2.557479048074867,0.012414946835314886,21056.216035634745,0.004830917874396135,6,0.8314206853931494,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
794000,7,26,0.2692307692307692,0,0,5,19,1,1,13.85888417432691,9.713053175631623,7.7488913372555315,13.584839999674324,6.68586094706836,7.526142546542908,1.3152716432347062,0.0023361840910030305,392683.1218961625,0.0017730496453900709,0,1.26499311703978,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
198000,17,94,0.14893617021276595,0,1,0,12,0,0,11.275442088051193,7.830822995135316,6.5722825426940075,12.19602736016897,6.583409222158765,6.833855429965673,0.3982808167635517,0.0046856566678064905,70517.31860036832,0.011627906976744186,7,0.6327000925177112,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1740000,10,53,0.11320754716981132,0,1,4,6,0,0,14.623554836086585,0.0,5.733341276897746,14.36939624590319,1.791759469228055,8.715635467059073,1.2893756957610945,0.003503738303698626,3576049.394889357,0.0027100271002710027,13,4.1575856976009415,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1840000,14,75,0.06666666666666667,0,0,1,21,0,1,10.283429703413207,5.703782474656201,3.044522437723423,14.425276673063282,2.9444389791664403,4.498525495911619,0.015892926145148836,4.830676639862868e-05,127605.02363580311,0.0030303030303030303,2,0.06253404170719751,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
4140000,10,48,0.22916666666666666,1,0,3,16,0,0,12.91992400764841,8.518991573357617,7.496097345175956,15.236206587347361,7.030857476116121,7.048672707842796,0.09863934815474683,0.00027785731874576574,126803.64241099312,0.0028089887640449437,3,0.8093059982804011,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
794000,9,51,0.17647058823529413,0,0,6,19,1,1,12.95052112044567,9.139810605785655,6.690842277418564,13.584839999674324,6.805722553416985,10.753315542776956,0.5302953018950858,0.05892170021056509,392683.1218961625,0.1,0,31.904825265137678,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
578000,7,50,0.16,0,1,5,12,1,0,12.528275702769328,9.698061122027077,7.126890808898808,13.267330877756825,7.417580402414544,8.146535224813478,0.47756318760694183,0.005969539845086773,317246.31055900623,0.012345679012345678,7,2.3530410085463402,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
794000,5,24,0.16666666666666666,0,0,5,19,1,1,14.337830864013096,9.677652883410428,7.458186157340487,13.584839999674324,6.680854678790215,8.66812134457595,2.1233398950379154,0.007321861707027295,392683.1218961625,0.003436426116838488,0,3.9646296278518087,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
54900,9,57,0.15789473684210525,0,0,0,13,0,0,9.963594393268247,7.01571242048723,6.787844982309579,10.91328684226798,7.089243155027514,5.524890324835917,0.3868417697309703,0.004551079643893768,17764.38222849083,0.011627906976744186,6,0.17039417404122684,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
198000,11,73,0.1643835616438356,0,1,4,15,0,0,9.40029935589935,6.612041034833092,3.6109179126442243,12.19602736016897,6.75110146893676,8.014253061924236,0.0610653481548073,0.015266337038701824,70517.31860036832,0.2,4,2.061400043062674,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
39900,13,76,0.09210526315789473,0,0,4,18,0,1,10.50092197226688,7.105786129481271,4.418840607796598,10.594156665220533,4.110873864173311,3.715398992872691,0.9109546126663493,0.0010043601021679704,249682.75294117647,0.0011013215859030838,1,0.04640562398878736,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
789000,8,43,0.11627906976744186,0,0,6,18,1,1,13.920426274713732,9.218606116393214,7.148345743900068,13.578522867254332,7.422971251049421,7.483236317053426,1.4076230575119677,0.0022521968920191484,670333.027131783,0.001597444089456869,1,2.057696376898051,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
761000,12,61,0.22950819672131148,0,1,1,19,0,1,13.542714470744993,9.428029072607428,6.637258031284457,13.542389950903406,3.044522437723423,8.229773810238049,1.000323258445127,0.004927700780517867,112559.37741664331,0.004901960784313725,0,2.557346686773627,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
3350000,12,69,0.07246376811594203,0,0,4,15,0,0,10.568955163989331,6.1675164908883415,5.0106352940962555,15.024471202308668,5.017279836814924,3.2657149134751986,0.011614026383872721,7.522037813389068e-06,16646.636963335284,0.0006472491909385113,4,0.017728456317851717,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1380,9,41,0.17073170731707318,0,0,2,19,0,1,12.473060818620802,8.593598522618644,5.8377304471659395,7.2305631534092925,3.8066624897703196,5.656541328479303,189.1412020275163,0.2064860284143191,22148.882352941175,0.0010905125408942203,0,0.19446632211123244,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
578000,9,50,0.16,0,0,5,12,1,0,12.873932786863236,9.88674822853183,6.57507584059962,13.267330877756825,7.252053951852814,8.192075872644594,0.6747583481689478,0.006247762483045813,317246.31055900623,0.009174311926605505,7,2.462709306876301,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
637000,6,37,0.2702702702702703,1,0,1,18,0,1,11.883592067535698,8.910585718290132,5.44673737166631,13.364526504411781,3.6635616461296463,5.367640080538185,0.22742350482966275,0.0003349388878198273,283974.245804541,0.0014705882352941176,1,0.14550091985966826,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
37500,16,84,0.09523809523809523,0,0,1,13,0,0,14.206890940375096,10.011579334886969,7.438971592395862,10.53212287826962,3.784189633918261,7.666328708826771,39.43948161382363,0.05691122887997638,740839.5882352941,0.001440922190201729,6,2.777177963169891,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,1
761000,9,51,0.23529411764705882,0,1,3,21,0,1,14.366999123602318,10.016012343377973,7.114769448366463,13.542389950903406,3.1780538303479458,8.845681642266342,2.280987804221019,0.009123951216884078,112559.37741664331,0.00398406374501992,2,4.73508994438793,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
637000,7,38,0.21052631578947367,1,0,0,15,0,0,11.894500804788938,9.11007795003779,5.634789603169249,13.364526504411781,3.8501476017100584,5.531989489858076,0.2299180064081532,0.0003950481209762083,283974.245804541,0.0017152658662092624,4,0.17161299294034735,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
527000,8,44,0.1590909090909091,0,0,6,20,1,1,13.393374762910511,9.33078652505205,7.2640301428995295,13.174957725054906,6.661854740545311,7.167608031036967,1.2441039011311175,0.0024587033619192043,165641.46325878595,0.0019723865877712033,1,0.8836445949139864,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
794000,8,53,0.16981132075471697,0,0,5,20,1,1,12.51541591119166,8.895629627136483,6.921658184151129,13.584839999674324,6.68586094706836,7.334281677031113,0.3432048574246128,0.0019281171765427687,392683.1218961625,0.00558659217877095,1,1.0440337157358086,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
863000,16,80,0.1375,1,0,2,17,0,1,12.553830954168355,8.852950887099581,5.056245805348308,13.668171128813444,3.8501476017100584,7.029260462508793,0.3281305583655175,0.0013072930612172012,571210.1216457961,0.003968253968253968,2,1.3064164475075886,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
24100,13,83,0.13253012048192772,0,1,1,0,0,0,10.439132610118632,5.940171252720432,3.6888794541139363,10.090008612393838,8.239065331769268,8.493398033136105,1.4177834944608108,0.20254049920868725,51866.92647058824,0.125,19,5.652548836363784,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1780000,14,91,0.15384615384615385,0,0,4,15,0,0,12.966495223562557,8.42222295382501,5.5053315359323625,14.392124484065864,6.380122536899765,5.9696288783053495,0.24035660654123228,0.0002193034731215623,189290.1209987196,0.0009115770282588879,4,0.26621088359252526,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4810,13,94,0.1276595744680851,0,1,4,23,0,0,11.235536898803623,7.301147805856032,5.442417710521793,8.478660241699453,6.472346294500901,8.402534681107317,15.75036374974018,0.926491985278834,16227.452380952382,0.05555555555555555,4,3.039744452861372,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
13500,8,51,0.21568627450980393,0,0,3,22,0,1,7.576097340623111,3.713572066704308,1.0986122886681098,9.510519035757246,8.319717386850606,2.2847804683605393,0.14443374564847047,0.0006535463604003189,9094.40837696335,0.0045045045045045045,3,0.006017310035357385,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
4810,15,96,0.15625,0,1,0,23,0,0,10.21416567728217,6.35088571671474,4.820281565605037,8.478660241699453,6.579251212010101,7.170375920838547,5.67158594886718,0.2700755213746276,16227.452380952382,0.045454545454545456,4,0.8860957040066498,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
794000,10,70,0.11428571428571428,0,0,5,20,1,1,13.962497640387285,9.385889044482708,6.931471805599453,13.584839999674324,7.158513997329321,7.776707631842795,1.4588621424910044,0.0030017739557428075,392683.1218961625,0.002053388090349076,1,1.6253956216667853,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
4810,15,90,0.1111111111111111,0,0,2,23,0,0,8.87024156729927,4.700480365792417,2.302585092994046,8.478660241699453,6.342121418721152,5.378220204300372,1.47911037206402,0.04482152642618242,16227.452380952382,0.029411764705882353,4,0.14705576355500072,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1760000,11,66,0.16666666666666666,0,0,4,16,0,0,13.94221633397724,9.68296556192687,6.9865664594064265,14.38082493519599,6.2878585601617845,7.016535749539091,0.644932588106484,0.000632907348485264,467662.90851735015,0.000980392156862745,3,0.7596492329892708,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
28800,10,61,0.2459016393442623,0,0,3,20,0,1,11.709486819553893,7.222566018822171,4.727387818712341,10.268165387743457,9.180087328805161,6.190069473975037,4.226242144369987,0.01690496857747995,18622.762430939227,0.00398406374501992,1,0.3320335631350111,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1590000,9,57,0.14035087719298245,0,0,2,22,0,1,11.460167941227157,7.232010331664759,4.574710978503383,14.279245203127035,9.441610810502,6.641182169740591,0.05966033983626425,0.00048113177287309884,121338.07101947308,0.008,3,0.5217007800654853,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
129000,15,99,0.1414141414141414,0,1,2,1,0,0,9.651108271786734,6.400257445308821,4.574710978503383,11.767575435251748,6.626717749249025,7.859670521829221,0.12044867869241324,0.020074779782068872,47050.735148514854,0.14285714285714285,18,1.7660537517772352,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
113000,12,71,0.14084507042253522,0,0,1,22,0,1,12.288099537254094,8.156797046675651,6.352629396319567,11.635151947212842,8.966866554188723,8.574711703014831,1.9211865381722286,0.046858208248103134,61188.94117647059,0.023809523809523808,3,3.6110043854326985,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
2010000,14,72,0.1388888888888889,0,1,5,17,1,1,14.432360756851791,9.586376669393536,7.688455356549944,14.513645777547573,7.613324979540639,8.586108140792195,0.9219303870993099,0.002664538691038468,1251760.7310126582,0.002881844380403458,2,6.201770470299374,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1130,9,69,0.2028985507246377,0,1,0,23,0,0,11.035470140679344,7.317212408359839,3.7612001156935624,7.030857476116121,4.553876891600541,5.20323748092368,54.84969053934571,0.1599116342254977,1471.9952494061758,0.0029069767441860465,4,0.20943055853017464,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
284000,4,30,0.23333333333333334,0,0,4,17,0,1,13.317737708219939,8.716207971151853,6.035481432524756,12.556733038263905,8.408939605975984,7.060926826084983,2.140422040767462,0.004100425365454908,320105.58757062146,0.0019120458891013384,2,1.3484851403465783,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
52700,9,60,0.15,0,0,5,17,1,1,10.666207436448033,5.942799375126701,2.833213344056216,10.872389709681492,9.005282288208358,4.7141863826283465,0.8136657748429821,0.0020970767392860363,43866.92567567567,0.002570694087403599,2,0.12797659870483905,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
102000,6,43,0.5348837209302325,0,0,2,18,0,1,10.100902955277606,6.016157159698354,3.6888794541139363,11.532737896139919,6.79794041297493,5.0322336936487515,0.23886040332937913,0.0014928775208086196,10094.236146632566,0.006211180124223602,1,0.10384573370519186,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
113000,9,56,0.16071428571428573,0,0,6,22,1,1,10.433733377541598,6.555356891810665,4.07753744390572,11.635151947212842,8.73052880173936,6.67376826553359,0.30075840036813833,0.006994381403910194,61188.94117647059,0.022727272727272728,3,0.5390035783950625,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
113000,13,75,0.16,0,0,4,23,0,0,11.238054314445465,6.812345094177479,5.062595033026967,11.635151947212842,8.811205187562887,5.947352493846309,0.6722595375262166,0.0033781886307850083,61188.94117647059,0.005,4,0.26033120805632515,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
255000,12,66,0.18181818181818182,0,0,5,22,1,1,13.906664841254065,9.711236864664288,7.7336835707759,12.449022745701502,7.721791776817535,8.426244071683964,4.295814526217544,0.0178992271925731,307143.24375,0.004149377593360996,3,5.285347524341386,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
117000,16,97,0.27835051546391754,0,0,1,11,0,0,12.028481880872048,7.845416036592485,5.955837369464831,11.669937760751914,6.47543271670409,6.6498735795197526,1.431235630464697,0.006595555900758972,133800.9411764706,0.0045871559633027525,8,0.5262608103770724,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
113000,15,85,0.1411764705882353,0,0,1,23,0,0,11.947405538146917,7.969703583278656,5.765191102784844,11.635151947212842,8.94819608331224,7.065451613591703,1.366492331926266,0.010352214635805046,61188.94117647059,0.007518796992481203,4,0.7977661512558121,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5650000,7,52,0.07692307692307693,0,0,3,20,0,1,13.787386765603365,10.05048413127047,7.506591780070841,15.547166280113759,6.637258031284457,7.87696854641506,0.17208262441015498,0.00046634857563727634,560274.7576271186,0.002702702702702703,1,1.7968806430803237,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
5450,13,77,0.12987012987012986,0,0,2,15,0,0,12.012148032885184,7.3914152346753585,4.74493212836325,8.603554357064281,2.0794415416798357,6.705099666580275,30.22252797651807,0.14961647513127757,28753.12962962963,0.0049261083743842365,4,0.9443934912860785,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
113000,12,64,0.1875,0,0,6,23,1,0,13.591567937479313,9.629050706834368,7.547501682814967,11.635151947212842,8.759197750371365,8.14511950488952,7.073919699825665,0.03049103318890373,61188.94117647059,0.004291845493562232,4,2.349711153668843,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
35800,9,58,0.15517241379310345,0,0,6,3,1,0,11.730380869406764,7.560080465021827,5.981414211254481,10.485731104959568,8.783702698635217,7.361560379624198,3.4716907348956734,0.04394545234045156,82205.92307692308,0.0125,16,2.0611971474093087,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
5650000,7,40,0.25,1,0,3,22,0,1,13.162731508944361,9.801842348773928,6.725033642166843,15.547166280113759,6.663132695990803,8.145739761369953,0.09214086864763386,0.0006102044281300256,560274.7576271186,0.006578947368421052,3,2.3511694524431577,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
9780,9,58,0.5517241379310345,0,1,3,2,0,0,8.166500319155052,4.795790545596741,2.1972245773362196,9.188197007290492,7.134093721192866,3.7825252784716485,0.3598814027195583,0.004388797594140956,13368.643192488264,0.012048192771084338,17,0.029274457928112677,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
8330000,12,69,0.11594202898550725,0,0,5,17,1,1,13.608028719239687,9.298442820197728,7.549609165154532,15.935374134191038,6.813444599510896,8.01364707946627,0.0975542499934874,0.00036265520443675613,1007012.0143788664,0.003703703703703704,2,3.957759535584125,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
113000,10,52,0.1346153846153846,0,1,0,23,0,0,12.31794044283117,7.870165946469845,6.0063531596017325,11.635151947212842,8.96890555068972,7.0406972121953055,1.9793807134450137,0.010098881191045989,61188.94117647059,0.005076142131979695,4,0.7782436766627132,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
546,14,96,0.07291666666666667,0,0,4,20,0,1,13.139723809281191,0.0,5.117993812416755,6.304448802421981,2.4849066497880004,7.058363488140248,930.0822669104205,2.1234754952292705,20062.206896551725,0.002277904328018223,1,1.3450299792141762,1,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2700,9,54,0.2037037037037037,0,0,2,5,0,0,12.588572731237646,8.378620541552298,4.976733742420574,7.901377353792616,2.6390573296152584,5.529497034757208,108.54794520547945,0.0929348845937324,1738.7980295566501,0.000855431993156544,14,0.17118409023395056,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1760000,11,65,0.2153846153846154,0,0,5,17,1,1,13.035449450211768,9.061492275239766,5.942799375126701,14.38082493519599,7.427144133408616,9.228882946479915,0.26044132929469926,0.0057875850954377615,467662.90851735015,0.021739130434782608,2,6.946569018564326,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
113000,14,76,0.14473684210526316,0,0,1,22,0,1,11.806497656561913,7.380879035564116,5.099866427824199,11.635151947212842,8.900685318713995,7.036684998435466,1.1868921513968902,0.01005840806268551,61188.94117647059,0.008403361344537815,3,0.7751247216393362,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
35800,11,72,0.125,0,0,2,22,0,1,13.134866881777883,8.805674944038582,7.581209826196346,10.485731104959568,8.660773919893762,8.434601784019687,14.14178374905729,0.12856167044597536,82205.92307692308,0.009009009009009009,3,6.029997059456759,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
95000,17,100,0.14,0,0,6,18,1,1,14.436121453699572,9.94087967175319,8.88751459738882,11.461642696843066,6.634633357861686,7.824479787729241,19.57940442732182,0.026316403800163733,240943.5593220339,0.0013422818791946308,1,1.7049622567835876,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
496000,17,100,0.13,0,0,5,15,1,0,9.178230318057949,5.707110264748875,2.1972245773362196,13.114333221834064,4.110873864173311,2.3587428964882053,0.019522138060205523,1.930973101899656e-05,172552.12693498452,0.0009881422924901185,4,0.012547846934113224,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0
113000,10,57,0.12280701754385964,0,0,3,22,0,1,9.678341998551245,5.707110264748875,3.6888794541139363,11.635151947212842,8.868835492826895,6.017157284797345,0.1412996345165087,0.0036230675517053513,61188.94117647059,0.025,3,0.2792021570405766,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
102000,6,43,0.5348837209302325,0,0,6,16,1,0,14.010829777972189,9.290998274993637,7.259116128097101,11.532737896139919,6.306275286948016,8.297345358366963,11.918490995186321,0.03933495377949281,10094.236146632566,0.003289473684210526,3,2.736170301016201,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
19700000,10,46,0.10869565217391304,1,0,3,13,0,0,12.945688249485064,8.389132521348719,6.7661917146603505,16.796129244469636,5.241747015059643,7.370366595468559,0.02127030348881708,8.05693313970344e-05,229862.52290710818,0.0037735849056603774,6,1.1166741957764463,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
22600000,14,75,0.04,1,0,3,15,0,0,12.988644538641449,9.359622074691938,6.073044534100405,16.933460508490302,5.68697535633982,6.472517505292621,0.019354733656870193,2.8588971428168674e-05,1954031.5993194385,0.0014749262536873156,4,0.7481770347363954,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1680000,11,60,0.016666666666666666,1,0,5,8,1,0,13.116132002653352,9.146548238888403,7.134890851565884,14.33430494661736,6.638567789166521,10.81356502201022,0.2957694668038888,0.029576946680388884,49369.46307000642,0.09090909090909091,11,33.88620466785349,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1120000,11,68,0.10294117647058823,1,0,2,19,0,1,11.038881685296767,7.7458682297922685,4.430816798843313,13.928840136128022,3.4339872044851463,4.218511003700587,0.05557762894854558,5.9760891342522134e-05,547605.2573313783,0.0010741138560687433,0,0.0456452434559509,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,0
51100,9,49,0.16326530612244897,1,0,1,15,0,0,11.013517741515043,7.57353126274595,3.912023005428146,10.841559345471941,4.0943445622221,5.013815781063383,1.1876088530557132,0.0029251449582653037,51087.66143790849,0.002457002457002457,4,0.10193817231918018,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1770000,8,45,0.1111111111111111,1,0,5,15,1,0,12.093486084780608,9.036938912556787,7.3727463664043285,14.386490669521603,5.971261839790462,6.766756406876174,0.10096208985192663,0.000490107232290906,311828.6140969163,0.004830917874396135,4,0.5915952439878318,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,1
787000,8,60,0.25,0,0,3,14,0,0,12.180180313564223,9.111845125227083,6.7661917146603505,13.575984798046763,6.47543271670409,7.204185184226059,0.24763246806547895,0.00170781012458951,243130.0569259962,0.00684931506849315,5,0.9165895868796234,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
241000,7,41,0.2926829268292683,0,0,4,18,0,1,11.414827402630243,7.1459844677143876,4.941642422609304,12.392556361841777,6.51025834052315,6.548714902249185,0.3761602648951664,0.0028935404991935875,41500.75450081833,0.007633587786259542,1,0.8075060676985911,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
